sha,date,segment,is_merge,dominant_subsystem,class,subject
cc18bfbb3f440a36aa3e086072ff52372c9f8d91,2026-08-08,PRODUCTION_CAMPAIGN,no,TOOLS,GENERIC_RUNTIME_PREREQUISITE_REQUIRED,experiment: add offline residency simulator
bac9bd73079cc3be486a4257b6c5ca46f6285096,2026-08-08,PRODUCTION_CAMPAIGN,no,OTHER,UNRELATED_BUT_INTENDED_PRODUCTION,tune: dispatch per architecture; and give every engine a throughput line (#898)
591eacedbb2d3fb7c217105d86f58772f61b270f,2026-08-08,PRODUCTION_CAMPAIGN,no,OTHER,UNRELATED_BUT_INTENDED_PRODUCTION,plan: print every placement term; and a switch to A/B the slab shrink (#885)
1684e8954a5e2c41e01652764ebf67db33a4ac2b,2026-08-08,PRODUCTION_CAMPAIGN,no,DEEPSEEK,UNRELATED_BUT_INTENDED_PRODUCTION,deepseek_v4: size the OpenMP team around the expert loaders
6e9024234f7214dea7021c0daaa4dc06a58b7215,2026-08-08,PRODUCTION_CAMPAIGN,no,OTHER,UNRELATED_BUT_INTENDED_PRODUCTION,web: render markdown in the chat pane; and stop clamping it to 1024 tokens
0e5510b57b55e4701cf0a8999ea689490adca8a9,2026-08-08,PRODUCTION_CAMPAIGN,no,BUILD_CI,GENERIC_RUNTIME_PREREQUISITE_REQUIRED,ci: build and RUN the Vulkan backend; under Lavapipe
98cab3b6622eddd5ad4c9defa728b797b697c840,2026-08-08,PRODUCTION_CAMPAIGN,yes,NONE,UNRELATED_BUT_INTENDED_PRODUCTION,Merge pull request #587 from RDouglasSharp/metal-attn-fmt4
77619b044c32e350d43d7f8648eb4221e2f3aeb2,2026-08-08,PRODUCTION_CAMPAIGN,yes,NONE,UNRELATED_BUT_INTENDED_PRODUCTION,Merge pull request #886 from shujaanazhar/olmoe-serve-mode
a1260675ab6acc60ac481b2d088c7a3ad8176a67,2026-08-08,PRODUCTION_CAMPAIGN,yes,NONE,UNRELATED_BUT_INTENDED_PRODUCTION,Merge pull request #836 from boblaublaw/fmt_2_m1u
184b3a56320ac388a28cdf94d0d6bef44437cd7e,2026-08-01,PRODUCTION_CAMPAIGN,no,TESTS,TEST_VALIDATION_REQUIRED,test: reconcile test_backend_metal with post-rebase dev (qgs=0 at fp8/e8 call sites; rename local fp8_nblk to avoid quant.h clash)
e3bccc48bc3ba8150999153948948e2aa4342720,2026-07-28,PRODUCTION_CAMPAIGN,no,OTHER,UNRELATED_BUT_INTENDED_PRODUCTION,metal: scope COLI_METAL_MOE_EXACT by path; not format
36a555a721ffdee5ec4ab8e57e0249f3f69e4c3b,2026-07-26,PRODUCTION_CAMPAIGN,no,OTHER,UNRELATED_BUT_INTENDED_PRODUCTION,metal: COLI_METAL_MOE_EXACT covers all fmt=4 GPU paths (attn/layer decode + dense)
4427dab3ceb2454263a2933407800c1db827d72a,2026-07-26,PRODUCTION_CAMPAIGN,no,OTHER,UNRELATED_BUT_INTENDED_PRODUCTION,metal: COLI_METAL_MOE_EXACT — opt-in CPU-exact fmt=4 experts; fast batched default (#587 gate-2)
32dc3f95e94cf2481edf226fa620fdc5c375a154,2026-07-25,PRODUCTION_CAMPAIGN,no,OTHER,UNRELATED_BUT_INTENDED_PRODUCTION,probe: env-gated top-2 logit-gap dump at greedy selection (COLI_LOGIT_GAP)
3be4753df1aa3ae0f34b730eae4636eab5e64ea7,2026-07-24,PRODUCTION_CAMPAIGN,no,OTHER,UNRELATED_BUT_INTENDED_PRODUCTION,engine: kv_b fmt-gate notice; re-derived for post-#587 two-format gate (r3)
95fdfda2ca5770126c55703bbd2a1a69ff034e1b,2026-07-24,PRODUCTION_CAMPAIGN,no,OTHER,UNRELATED_BUT_INTENDED_PRODUCTION,moe: gs-consistency guard for fmt=4 GPU batches (review F2)
19d400489aeff9c8bf9c187db739fc67cbb4f9fc,2026-07-24,PRODUCTION_CAMPAIGN,no,OTHER,UNRELATED_BUT_INTENDED_PRODUCTION,metal: adapt #587's fmt=4 kv_b + moe_block coverage onto our #457 base
5684d3f691d15e2ec35ecf8fd909fa1d462dd893,2026-08-08,PRODUCTION_CAMPAIGN,no,OTHER,UNRELATED_BUT_INTENDED_PRODUCTION,feat(olmoe): implement the SERVE protocol so coli chat/web/serve work
8d06bd174226c6b99e99f715750b7d9d95063bf5,2026-08-07,PRODUCTION_CAMPAIGN,yes,NONE,UNRELATED_BUT_INTENDED_PRODUCTION,Merge pull request #880 from JustVugg/test/release-dispatch
f02a335e30bf5f604ca32266d3cf7266025d5ed4,2026-08-07,PRODUCTION_CAMPAIGN,yes,NONE,UNRELATED_BUT_INTENDED_PRODUCTION,Merge remote-tracking branch 'origin/dev' into test/release-dispatch
207532f38198f0313bfef9616d2ab04d8cf04551,2026-08-07,PRODUCTION_CAMPAIGN,yes,NONE,UNRELATED_BUT_INTENDED_PRODUCTION,Merge pull request #881 from terrizoaguimor/fix/olmoe-run-dispatch
54dea3a6e821140e93c8d4e8cdd6f324ab96af36,2026-08-07,PRODUCTION_CAMPAIGN,no,DEEPSEEK,UNRELATED_BUT_INTENDED_PRODUCTION,fix(cli): dispatch OLMoE one-shot runs
08a499e6b52d541500ce40a133afdffa7932fd0e,2026-08-07,PRODUCTION_CAMPAIGN,yes,NONE,UNRELATED_BUT_INTENDED_PRODUCTION,Merge pull request #875 from waizuichougou/fix/deepseek-v4-dspark-cache-profile
9d7cddd44083ff9656d8715a62ef99a649ced586,2026-08-07,PRODUCTION_CAMPAIGN,yes,NONE,UNRELATED_BUT_INTENDED_PRODUCTION,Merge pull request #878 from terrizoaguimor/fix/kimi-first-request-state
487b99cadc38a5ce02e5432ff0253a33cdfd80d4,2026-08-07,PRODUCTION_CAMPAIGN,yes,NONE,UNRELATED_BUT_INTENDED_PRODUCTION,Merge pull request #877 from ZacharyZcR/fix/k3-vk-tier-fill
561a9426b54e63ecfd7378be7a9f46af14632da0,2026-08-07,PRODUCTION_CAMPAIGN,no,BUILD_CI,GENERIC_RUNTIME_PREREQUISITE_REQUIRED,test: assert the launcher DISPATCHES every engine it ships; not just that it packages them
3f0ccc9fc936100d7f06afc076c729824d2c03ec,2026-08-07,PRODUCTION_CAMPAIGN,no,SHARED_STORE,GENERIC_RUNTIME_PREREQUISITE_REQUIRED,compat: provide unsetenv on Windows
2089fb87acf4f13bc8872f913ce969871ff3d565,2026-08-07,PRODUCTION_CAMPAIGN,no,DEEPSEEK,UNRELATED_BUT_INTENDED_PRODUCTION,deepseek_v4: avoid reserving unsupported DSpark cache
453e2f3a58fd5556b3fd966c1a6c6c147546c865,2026-08-07,PRODUCTION_CAMPAIGN,no,OTHER,UNRELATED_BUT_INTENDED_PRODUCTION,fix(kimi): allocate state after prefix miss
2d14d6da4b6b82a349d46c9007a5d6b8752ece66,2026-08-07,PRODUCTION_CAMPAIGN,yes,NONE,UNRELATED_BUT_INTENDED_PRODUCTION,Merge pull request #849 from ZacharyZcR/fix/cuda-failure-not-permanent
5e02b9bb256f13bfcbd7a1a4f438b0251ded7cb7,2026-08-07,PRODUCTION_CAMPAIGN,no,OTHER,UNRELATED_BUT_INTENDED_PRODUCTION,The VRAM expert tier could only be fed by disk reads
aacf25d06138d271d336a3b1209d7b435b34639c,2026-08-07,PRODUCTION_CAMPAIGN,yes,NONE,UNRELATED_BUT_INTENDED_PRODUCTION,Merge pull request #874 from ZacharyZcR/fix/gitignore-build-dir
52019c66ddfc841d41403d2a35bce9bd3b12b682,2026-08-07,PRODUCTION_CAMPAIGN,no,OTHER,UNRELATED_BUT_INTENDED_PRODUCTION,.gitignore: the four ownership objects #868 did not reach
0830495b60d2d0cbf374b297ea78f773ee97f8f9,2026-08-06,PRODUCTION_CAMPAIGN,no,OTHER,UNRELATED_BUT_INTENDED_PRODUCTION,A CUDA fallback is a property of the call; not of the tensor
cefe9e19ede939e57e5eeae0b8b483e8b5141b85,2026-08-07,PRODUCTION_CAMPAIGN,yes,NONE,UNRELATED_BUT_INTENDED_PRODUCTION,Merge pull request #873 from JustVugg/docs/logo-tagline
2b1cb6f78cf4a0b4f36d5201b6b1340f190e9a05,2026-08-07,PRODUCTION_CAMPAIGN,no,OTHER,UNRELATED_BUT_INTENDED_PRODUCTION,docs: pixel wordmark on the README logo
667c1cfb9fec559b255e46266c9824599070e17d,2026-08-07,PRODUCTION_CAMPAIGN,yes,NONE,UNRELATED_BUT_INTENDED_PRODUCTION,Merge pull request #819 from ZacharyZcR/feat/kimi-cuda-mxfp4
8076bbb11b591e7690b303b09e9f690dedba7320,2026-08-07,PRODUCTION_CAMPAIGN,yes,NONE,UNRELATED_BUT_INTENDED_PRODUCTION,Merge pull request #801 from ZacharyZcR/feat/sanitizer-ci
69db498625c84dd6950220312c03d4d4a8b84988,2026-08-07,PRODUCTION_CAMPAIGN,yes,NONE,UNRELATED_BUT_INTENDED_PRODUCTION,Merge pull request #872 from JustVugg/fix/k3-ram-budget
0f974224414932aa35745754656f314a2e8b4149,2026-08-07,PRODUCTION_CAMPAIGN,no,OTHER,UNRELATED_BUT_INTENDED_PRODUCTION,kimi: a RAM budget; and make --ram mean something (#855)
1eb8b0dd1b5007646945b5c6192fab3f97e93a7b,2026-08-07,PRODUCTION_CAMPAIGN,yes,NONE,UNRELATED_BUT_INTENDED_PRODUCTION,Merge pull request #870 from waizuichougou/pr/deepseek-v4-bounded-rope
aa46e7b937c15b80af6d2c5764708e1c1f263079,2026-08-07,PRODUCTION_CAMPAIGN,yes,NONE,UNRELATED_BUT_INTENDED_PRODUCTION,Merge pull request #871 from JustVugg/fix/k3-web-open
4c35c2134396cc7a9fd95afe1ba9695afb655092,2026-08-07,PRODUCTION_CAMPAIGN,no,OTHER,UNRELATED_BUT_INTENDED_PRODUCTION,web: open the dashboard when the engine is ready; however long that takes (#854)
0f4598b2bd425c8a40501f6c912c4f58c5ba5a3c,2026-08-07,PRODUCTION_CAMPAIGN,yes,NONE,UNRELATED_BUT_INTENDED_PRODUCTION,Merge pull request #869 from JustVugg/fix/cap-mixed-width
b5bd711eecac445b1f7dd824e46120c0db4ff573,2026-08-07,PRODUCTION_CAMPAIGN,no,DEEPSEEK,UNRELATED_BUT_INTENDED_PRODUCTION,deepseek_v4: bound RoPE computation to requested positions
f9e3890ef8ae1c73b5d83760e3bee9eda6bb20b2,2026-08-07,PRODUCTION_CAMPAIGN,yes,NONE,UNRELATED_BUT_INTENDED_PRODUCTION,Merge pull request #868 from JustVugg/fix/release-deepseek
7c9762523056a6ec278e904e98308ddc8c9e14db,2026-08-07,PRODUCTION_CAMPAIGN,no,OTHER,UNRELATED_BUT_INTENDED_PRODUCTION,plan: price each expert row at its own width; not the container's widest (#856)
c9e0211eecc4a44b28f3d281bd676b2b866abc99,2026-08-07,PRODUCTION_CAMPAIGN,yes,NONE,UNRELATED_BUT_INTENDED_PRODUCTION,Merge pull request #862 from terrizoaguimor/fix/k3-repack-cumulative-index
c6d860e943cc3cbb9309eb7d5b715aa0f76e2371,2026-08-07,PRODUCTION_CAMPAIGN,yes,NONE,UNRELATED_BUT_INTENDED_PRODUCTION,Merge pull request #861 from terrizoaguimor/fix/anthropic-architecture-rendering
ee7d761bf06e48f6a840f0f5292afbdc0cd40e09,2026-08-07,PRODUCTION_CAMPAIGN,yes,NONE,UNRELATED_BUT_INTENDED_PRODUCTION,Merge pull request #852 from dyKiU/bugfix/autotune-throughput-precision
f6a0260c2e97f70113e636d7dc55c72be05fa348,2026-08-07,PRODUCTION_CAMPAIGN,yes,NONE,UNRELATED_BUT_INTENDED_PRODUCTION,Merge pull request #850 from ZacharyZcR/fix/sigterm-graceful-stop
0b1ea31e7c1c442a536a7b29ef8e36c71e98b6f3,2026-08-07,PRODUCTION_CAMPAIGN,no,BUILD_CI,GENERIC_RUNTIME_PREREQUISITE_REQUIRED,ci: build deepseek-v4 in engines-all-platforms too
48c22224c69e4580a6ebadde1281936102f02d33,2026-08-07,PRODUCTION_CAMPAIGN,no,OTHER,UNRELATED_BUT_INTENDED_PRODUCTION,release: ship deepseek_v4 in the archives (#858)
49994a294308a2190fd67894b944964c30f402e7,2026-08-06,PRODUCTION_CAMPAIGN,no,TOOLS,GENERIC_RUNTIME_PREREQUISITE_REQUIRED,fix(k3-repack): rebuild cumulative index on resume
140d91c4859102004ee037d01644cdff70585a89,2026-08-06,PRODUCTION_CAMPAIGN,no,OTHER,UNRELATED_BUT_INTENDED_PRODUCTION,fix(api): render Anthropic prompts per architecture
6509ae280fac20a7092f3a70d09c4e38c5ae894f,2026-08-06,PRODUCTION_CAMPAIGN,no,OTHER,UNRELATED_BUT_INTENDED_PRODUCTION,Handle SIGTERM; and drop the SA_RESTART that would have made it useless
a54b4da97f3a4b2934e256af37e3dd00e6458a09,2026-08-05,PRODUCTION_CAMPAIGN,yes,NONE,UNRELATED_BUT_INTENDED_PRODUCTION,Merge pull request #847 from JustVugg/fix/doctor-names-shard
e64b4834e5b5b0eb9deef7043684e97bcb2d3813,2026-08-05,PRODUCTION_CAMPAIGN,no,OTHER,UNRELATED_BUT_INTENDED_PRODUCTION,fix(doctor): name the shard that failed to read
c7ae787335512c20fee4a4a7f39a23a549e42977,2026-08-05,PRODUCTION_CAMPAIGN,yes,NONE,UNRELATED_BUT_INTENDED_PRODUCTION,Merge pull request #844 from JustVugg/fix/release-idempotent
9bdb0d4d3403951a6cf92859d50ba83f7daf1e38,2026-08-05,PRODUCTION_CAMPAIGN,yes,NONE,UNRELATED_BUT_INTENDED_PRODUCTION,Merge pull request #846 from JustVugg/fix/reasoning-effort
552c2eb2b87f5d35c3c7cc962539bc7f1e3bf8df,2026-08-05,PRODUCTION_CAMPAIGN,yes,NONE,UNRELATED_BUT_INTENDED_PRODUCTION,Merge pull request #845 from JustVugg/fix/metal-test-fp8-nblk
3c6788ab9126f118d6be1e779016d1dced79d756,2026-08-05,PRODUCTION_CAMPAIGN,no,OTHER,UNRELATED_BUT_INTENDED_PRODUCTION,fix(api): reasoning_effort rendered Max for every level except high
c7aaaf7e0fbd4339448ec1ea32ba106853501b11,2026-08-05,PRODUCTION_CAMPAIGN,no,TESTS,TEST_VALIDATION_REQUIRED,fix(metal-test): rename test-local fp8_nblk; which quant.h now also declares
256b8fb795b6c54ffdaa4de9aa46535bd896514e,2026-08-05,PRODUCTION_CAMPAIGN,no,BUILD_CI,GENERIC_RUNTIME_PREREQUISITE_REQUIRED,ci(release): attach to an existing release instead of failing on it
8f512fc8c2f48ffa18cd624cd4a5bcaae4a4abfc,2026-08-05,PRODUCTION_CAMPAIGN,no,OTHER,UNRELATED_BUT_INTENDED_PRODUCTION,chore: version 1.5.0
09bf2fc8d123015d807b14616b950a843ab5ae31,2026-08-05,PRODUCTION_CAMPAIGN,yes,NONE,UNRELATED_BUT_INTENDED_PRODUCTION,Merge pull request #843 from JustVugg/dev
e323575801b999ba3b2d5c76a0a477cda97ab2c0,2026-08-05,PRODUCTION_CAMPAIGN,yes,NONE,UNRELATED_BUT_INTENDED_PRODUCTION,Merge pull request #842 from JustVugg/docs/readme-roster
388fdf7d52721b94566c5cc32954fa1393a9fc79,2026-08-05,PRODUCTION_CAMPAIGN,no,OTHER,UNRELATED_BUT_INTENDED_PRODUCTION,docs: DeepSeek V4 joins the roster; and the repo layout matches the repo
65b3b1af36a0a94fd2b65ff3f4536c8e9fc925aa,2026-08-05,PRODUCTION_CAMPAIGN,yes,NONE,UNRELATED_BUT_INTENDED_PRODUCTION,Merge pull request #841 from JustVugg/sec/hardening
edcdd4e36b2d0f0800b6f71c0e8c59b725ba8f66,2026-08-05,PRODUCTION_CAMPAIGN,no,OTHER,UNRELATED_BUT_INTENDED_PRODUCTION,security: six advisories — loader bounds; router NaN; serve limits
133925e6be48bc923c7117b298bed3c15c4e5117,2026-08-05,PRODUCTION_CAMPAIGN,yes,NONE,UNRELATED_BUT_INTENDED_PRODUCTION,Merge pull request #839 from JustVugg/feat/deepseek-v4-perf
2e45ad362c62016854e88059f85f99d37ac15157,2026-08-05,PRODUCTION_CAMPAIGN,yes,NONE,UNRELATED_BUT_INTENDED_PRODUCTION,Merge pull request #835 from ZacharyZcR/fix/tracked-bench-binary
53b99591bf8cd4cc07007859fd645e13d423a579,2026-08-04,PRODUCTION_CAMPAIGN,no,BUILD_CI,GENERIC_RUNTIME_PREREQUISITE_REQUIRED,Move the no-CUDA-flags guard from kimi_k3 to olmoe
db0c80f0d3688630ee49fc4cb02bdb8b3869a4e9,2026-08-04,PRODUCTION_CAMPAIGN,no,OTHER,UNRELATED_BUT_INTENDED_PRODUCTION,Decode MXFP4 (fmt=7) on CUDA; so Kimi K3 has a CUDA expert tier
63a2c8d966285c59b6f37cbff20530406a4e4750,2026-08-05,PRODUCTION_CAMPAIGN,no,DEEPSEEK,UNRELATED_BUT_INTENDED_PRODUCTION,deepseek_v4: release aligned slabs with compat_aligned_free; not free()
b7117bfd7cf2629df424e21ea5ccbe1b895211bf,2026-08-05,PRODUCTION_CAMPAIGN,no,DEEPSEEK,UNRELATED_BUT_INTENDED_PRODUCTION,deepseek_v4: AVX2 kernels; direct expert I/O; warm pins; verified drafting
bccdcb52bebdcd5a8524154f5a876becf01c720c,2026-08-05,PRODUCTION_CAMPAIGN,no,BUILD_CI,GENERIC_RUNTIME_PREREQUISITE_REQUIRED,inkling: make kv_alloc grow-with-copy ring-aware (#786 collision)
7fefa8ccda0024f990ba6cd732fff1d2102c8a7e,2026-08-04,PRODUCTION_CAMPAIGN,no,OTHER,UNRELATED_BUT_INTENDED_PRODUCTION,inkling: ring-buffer KV cache for sliding-window layers
f2f745ccd62c45e372baef1b4efa0904213fc239,2026-08-04,PRODUCTION_CAMPAIGN,no,DOCS,CAMPAIGN_EVIDENCE_ONLY,docs(fmt2): M1 Ultra fmt=2 report + benchmarks row + fmt4->fmt2 converter
9fc95f9e0b91adccc4d09e79c97f9c1059be2d58,2026-08-05,PRODUCTION_CAMPAIGN,no,OTHER,UNRELATED_BUT_INTENDED_PRODUCTION,Untrack the bench binary my own PR committed
ca13cce69390f46bf45a01f667d9eac819442ace,2026-08-03,PRODUCTION_CAMPAIGN,no,BUILD_CI,GENERIC_RUNTIME_PREREQUISITE_REQUIRED,Run the test suite under ASan+UBSan; and fix the clean that hid it
1ccdd58f41ce2f553415bcb4abdaccc1895c2b5a,2026-08-04,PRODUCTION_CAMPAIGN,no,DOCS,CAMPAIGN_EVIDENCE_ONLY,wip(fmt2): snapshot fmt=2 benchmark workspace — logs; plans; harness; converter
80b887ebe50673759af5c5f30236ac5540b886f9,2026-08-05,PRODUCTION_CAMPAIGN,no,TESTS,TEST_VALIDATION_REQUIRED,test(banner): stop asking Windows for a 372 GB file
ecc94ee8cf72f28c986f8c62748ea2aafcb2324c,2026-08-05,PRODUCTION_CAMPAIGN,yes,NONE,UNRELATED_BUT_INTENDED_PRODUCTION,Merge pull request #833 from JustVugg/fix/serve-broken-pipe
f5fcbc1a36ed818ed57181dffccfa20ab05bccd4,2026-08-05,PRODUCTION_CAMPAIGN,no,OTHER,UNRELATED_BUT_INTENDED_PRODUCTION,serve: a client hanging up is not a server error
cc658792de15d0c269ca0d924abcf5ad73ee7952,2026-08-05,PRODUCTION_CAMPAIGN,yes,NONE,UNRELATED_BUT_INTENDED_PRODUCTION,Merge pull request #832 from JustVugg/feat/banner-model
e2fe0fe23b2a5bcfcfb356bb50b09d5cdc143333,2026-08-05,PRODUCTION_CAMPAIGN,no,OTHER,UNRELATED_BUT_INTENDED_PRODUCTION,coli: the banner said GLM-5.2 over every model
f2c3c559384ff3dec6c9400da1a8c1408934ff96,2026-08-05,PRODUCTION_CAMPAIGN,no,TESTS,TEST_VALIDATION_REQUIRED,test(loader): the ABI tripwire counted 46 symbols; dev has 47 + 3
ecd4cc8a7f66475cfa3827e9c2de6a90dcaa2a22,2026-08-05,PRODUCTION_CAMPAIGN,yes,NONE,UNRELATED_BUT_INTENDED_PRODUCTION,Merge pull request #831 from JustVugg/feat/v4-kv-prefix
f6dc66e60c3fdcb9fe1f8640e4403b0a1a6c85d1,2026-08-05,PRODUCTION_CAMPAIGN,yes,NONE,UNRELATED_BUT_INTENDED_PRODUCTION,Merge pull request #788 from Kenneth-Javier/feature/windows-hip-native
9d096dca32477524b7a63f593211fe7770734a00,2026-08-04,PRODUCTION_CAMPAIGN,yes,NONE,UNRELATED_BUT_INTENDED_PRODUCTION,Merge pull request #799 from ZacharyZcR/docs/environment-coverage
903820128db8e4e427a0da25721977db41b5ac03,2026-08-04,PRODUCTION_CAMPAIGN,yes,NONE,UNRELATED_BUT_INTENDED_PRODUCTION,Merge dev into docs/environment-coverage
3ad9672d14e777d2765659cbcaf6e1f12fb67720,2026-08-04,PRODUCTION_CAMPAIGN,yes,NONE,UNRELATED_BUT_INTENDED_PRODUCTION,Merge pull request #808 from ZacharyZcR/ci/efficiency-gate
95176c8af716d8b8f928369fb69eb58568911875,2026-08-04,PRODUCTION_CAMPAIGN,yes,NONE,UNRELATED_BUT_INTENDED_PRODUCTION,Merge pull request #803 from ZacharyZcR/feat/docker-ci
280fe8aecb347c9879fbd527d89d41d533d64d0f,2026-08-04,PRODUCTION_CAMPAIGN,yes,NONE,UNRELATED_BUT_INTENDED_PRODUCTION,Merge pull request #794 from ZacharyZcR/docs/glm52-inference-research-closeout
2f3dc01f7ac52a01afce6c5227e4f0b584010a9d,2026-08-04,PRODUCTION_CAMPAIGN,yes,NONE,UNRELATED_BUT_INTENDED_PRODUCTION,Merge pull request #795 from ZacharyZcR/feat/paged-ragged-kv-research-runtime
dc0c979211830c61e04877e0e44ee52823ebf792,2026-08-04,PRODUCTION_CAMPAIGN,yes,NONE,UNRELATED_BUT_INTENDED_PRODUCTION,Merge pull request #817 from kreuzzelg/cuda-fp8-e4m3
19462f4303f72a5ceacc2372c1ec1893c0eb336a,2026-08-04,PRODUCTION_CAMPAIGN,yes,NONE,UNRELATED_BUT_INTENDED_PRODUCTION,Merge pull request #828 from monotophic/docs/formats-rans-registration-r1
8df3fbc7896e33cf926e0895c26831fde49dea76,2026-08-04,PRODUCTION_CAMPAIGN,yes,NONE,UNRELATED_BUT_INTENDED_PRODUCTION,Merge pull request #757 from rgbkrk/t2-overlap
18d7c3a4f3ae4c18007f46f8b1bf0f3be8949ade,2026-08-04,PRODUCTION_CAMPAIGN,yes,NONE,UNRELATED_BUT_INTENDED_PRODUCTION,Merge pull request #567 from winklemad/fix/stateful-ngen-kv-tail
978808589e4869f5f133b88392fcc01b07477bdb,2026-08-04,PRODUCTION_CAMPAIGN,yes,NONE,UNRELATED_BUT_INTENDED_PRODUCTION,Merge pull request #764 from ThefloorMiner/experiment/glm52-4xa6000
c80960c57ca92ec7544cfb4463f3737256762ae8,2026-08-04,PRODUCTION_CAMPAIGN,yes,NONE,UNRELATED_BUT_INTENDED_PRODUCTION,Merge pull request #796 from ZacharyZcR/docs/research-acknowledgements-current
c08dd23be29a57e1d56a3ff8ba459709081e1f13,2026-08-04,PRODUCTION_CAMPAIGN,no,DEEPSEEK,UNRELATED_BUT_INTENDED_PRODUCTION,deepseek_v4: reuse the KV prefix instead of re-prefilling every turn
aa60f7b632f443bf784d5b7870b8696c69905feb,2026-08-04,PRODUCTION_CAMPAIGN,yes,NONE,UNRELATED_BUT_INTENDED_PRODUCTION,Merge branch 'dev' into feature/windows-hip-native
1743054e489f8d4f664e171e30913d9e735bcba7,2026-08-02,PRODUCTION_CAMPAIGN,no,DOCS,CAMPAIGN_EVIDENCE_ONLY,docs(fmt2): M1 Ultra fmt=2 benchmark context — issue/PR summaries; plans; scripts
c024a46868859c795a1596f40707086056c53d43,2026-08-04,PRODUCTION_CAMPAIGN,yes,NONE,UNRELATED_BUT_INTENDED_PRODUCTION,Merge pull request #165 from whale-agent-lab/dev
9f30f38bbd543cf3047f634671d9601f1442ef0e,2026-08-04,PRODUCTION_CAMPAIGN,yes,NONE,UNRELATED_BUT_INTENDED_PRODUCTION,Merge pull request #802 from whale-agent-lab/codex/st-shape-rank-sizes
83b06ac028ea718e303d1edb77da3b1796562d95,2026-08-04,PRODUCTION_CAMPAIGN,yes,NONE,UNRELATED_BUT_INTENDED_PRODUCTION,Merge pull request #806 from ZacharyZcR/perf/omp-grain-guard
1e12047bfebc1b5cd7a93d83eb29d9254d7076a6,2026-08-04,PRODUCTION_CAMPAIGN,yes,NONE,UNRELATED_BUT_INTENDED_PRODUCTION,Merge pull request #818 from ZacharyZcR/test/kimi-tokenizer-gate
a4d7b908bacf7f4cb00cb64f042b0a988a9371d8,2026-08-04,PRODUCTION_CAMPAIGN,yes,NONE,UNRELATED_BUT_INTENDED_PRODUCTION,Merge pull request #815 from bherald/perf/autopin-preserve-lru
2e3c47524a92874f9d12e88ff4eb4533ed2d6b50,2026-08-04,PRODUCTION_CAMPAIGN,yes,NONE,UNRELATED_BUT_INTENDED_PRODUCTION,Merge pull request #805 from ThefloorMiner/fix/omp-threads-all-platforms
8e1902c6d2c7cafbeee63948fdf8a8f6736adb7d,2026-08-04,PRODUCTION_CAMPAIGN,yes,NONE,UNRELATED_BUT_INTENDED_PRODUCTION,Merge pull request #804 from ZacharyZcR/fix/stale-engine-names
bfd27ca631c29ed79244486370bdbafb42b17146,2026-08-04,PRODUCTION_CAMPAIGN,yes,NONE,UNRELATED_BUT_INTENDED_PRODUCTION,Merge pull request #807 from ThefloorMiner/fix/metal-builds-without-libomp
7cb3e680663f47d33112d92361758f638091ed64,2026-08-04,PRODUCTION_CAMPAIGN,no,TESTS,TEST_VALIDATION_REQUIRED,tests: registry parity covers ordinal-less FORMATS.md rows
e14b00a113e9f4c6d86942b74bc8a6e664113eec,2026-08-04,PRODUCTION_CAMPAIGN,no,DOCS,CAMPAIGN_EVIDENCE_ONLY,docs: sync int4-rans256-g0.md's registry-row stub with the landed row
662692520d598f179082275bc255184e5b46fe27,2026-08-04,PRODUCTION_CAMPAIGN,no,DOCS,CAMPAIGN_EVIDENCE_ONLY,docs: register int4-rans256-g0 in FORMATS.md (merged tools-only tier; no public ordinal)
3a297840782020c44792dbb580c3dbdc178a21cc,2026-08-04,PRODUCTION_CAMPAIGN,no,TESTS,TEST_VALIDATION_REQUIRED,Gate the Kimi pre-tokenizer; which nothing was watching
81ef1a9d278ada270929e0c398971bf08a094a86,2026-08-03,PRODUCTION_CAMPAIGN,no,DOCS,CAMPAIGN_EVIDENCE_ONLY,perf(cache): preserve adaptive LRU during autopin
dbb4b0251776f1d9d5c1f6d291f767e9eeb22dc9,2026-08-02,PRODUCTION_CAMPAIGN,no,OTHER,UNRELATED_BUT_INTENDED_PRODUCTION,cuda: fmt=8 (fp8-e4m3) kernels — dense matmul + expert groups; block-scale aware
f60e3be9b7f9473d29b340c9868a1ea9cfea7469,2026-08-03,PRODUCTION_CAMPAIGN,yes,NONE,UNRELATED_BUT_INTENDED_PRODUCTION,merge: sync st shape validation tests
764c450a9a821fdaa7e836422320802b533a5b30,2026-08-03,PRODUCTION_CAMPAIGN,no,BUILD_CI,GENERIC_RUNTIME_PREREQUISITE_REQUIRED,test(st): cover hostile shape rejection
9402d8b538a232abf069fb34d3666d3505326d00,2026-08-03,PRODUCTION_CAMPAIGN,no,DOCS,CAMPAIGN_EVIDENCE_ONLY,docs(experiments): the tuning campaign; and why PIN_GB=all is not a safe default
00129d2ecbf4db31f990890c55ae4cef8f216a39,2026-08-03,PRODUCTION_CAMPAIGN,no,BUILD_CI,GENERIC_RUNTIME_PREREQUISITE_REQUIRED,Run the structural efficiency tests in CI
4dbada96a6999d769bf58830ff54fa893499137d,2026-08-03,PRODUCTION_CAMPAIGN,no,OTHER,UNRELATED_BUT_INTENDED_PRODUCTION,Add the benchmark the previous commit's numbers come from
